Modelo,Emissões de CO2 (kg)
Modelo_1,0.0002444497473245525
Modelo_2,0.0002437599585478001
Modelo_3,0.0002456806701655528
Modelo_4,0.0002445954598040516
Modelo_5,0.00024630327015843687
Modelo_6,0.00024626619485635434
Modelo_7,0.00024506594918396985
Modelo_8,0.0002445770476808468
Modelo_9,0.00024484184340067003
Modelo_10,0.00024472776022385883
