Modelo,Emissões de CO2 (kg)
Modelo_1,0.002580076467319032
Modelo_2,0.003059305645941697
Modelo_3,0.0032904353908879275
Modelo_4,0.0032898465986335368
Modelo_5,0.0030533098793645522
Modelo_6,0.0030528394874015513
Modelo_7,0.003053513086161047
Modelo_8,0.003053723779289428
Modelo_9,0.0028176493985835444
Modelo_10,0.00305271976880647
