timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-11T15:35:12,codecarbon,8ecd08ec-a2f6-4548-a976-fa154afdc566,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.281280985999956,6.746151615908861e-05,3.4988088295623143e-06,42.5,75.36447099469987,10.0,0.00022754716267152415,0.00040486087944399934,5.353896401666639e-05,0.0006859470061321899,Brazil,BRA,rio de janeiro,,,Linux-6.8.0-62-generic-x86_64-with-glibc2.39,3.12.11,3.0.2,20,13th Gen Intel(R) Core(TM) i7-13650HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-43.1883,-22.9072,15.30739974975586,machine,N,1.0
