Modelo,Emissões de CO2 (kg)
Modelo_1,0.0012730459950517144
Modelo_2,0.0012773220353246473
Modelo_3,0.0010816334861692618
Modelo_4,0.001277383851674515
Modelo_5,0.0012773218603853733
Modelo_6,0.0010821528655516452
Modelo_7,0.0013778687355555058
Modelo_8,0.0011820416922304754
Modelo_9,0.0010825517450126021
Modelo_10,0.0012784917331476655
