Modelo,Emissões de CO2 (kg)
Modelo_1,0.0008446695227428621
Modelo_2,0.0009628299028992567
Modelo_3,0.0007812058142543219
Modelo_4,0.0007808676426360915
Modelo_5,0.0008997869946775391
Modelo_6,0.0009031337774291608
Modelo_7,0.0009669091154080636
Modelo_8,0.0008479881223653507
Modelo_9,0.0007807728868624084
Modelo_10,0.0007790978492799193
