Modelo,Emissões de CO2 (kg)
Modelo_1,6.388940587567984e-05
Modelo_2,6.625318806576762e-05
Modelo_3,5.51958722188285e-05
Modelo_4,5.985922691316432e-05
Modelo_5,4.840557732658491e-05
Modelo_6,5.957978525324765e-05
Modelo_7,6.671428372282342e-05
Modelo_8,5.5828931660567556e-05
Modelo_9,5.2787426494701854e-05
Modelo_10,5.9858396544293985e-05
