Modelo,Emissões de CO2 (kg)
Modelo_1,0.003142036160642399
Modelo_2,0.0024187477619629343
Modelo_3,0.002659205208153494
Modelo_4,0.002658349133377974
Modelo_5,0.002659943276054909
Modelo_6,0.002900150830447832
Modelo_7,0.0026588149959595893
Modelo_8,0.002900607121287321
Modelo_9,0.002898724197760071
Modelo_10,0.002417478625592805
