Modelo,Emissões de CO2 (kg)
Modelo_1,0.0005152470794640394
Modelo_2,0.0005171374660132549
Modelo_3,0.0005162139350912609
Modelo_4,0.0006441631147448321
Modelo_5,0.0005150564198900619
Modelo_6,0.0006447503752424665
Modelo_7,0.0006448730134556058
Modelo_8,0.0005154350315719506
Modelo_9,0.0006443481199915425
Modelo_10,0.0005160187310189689
