Modelo,Emissões de CO2 (kg)
Modelo_1,0.0002444651627938769
Modelo_2,0.0004844675657892299
Modelo_3,0.00048533186837137695
Modelo_4,0.0002437367218300082
Modelo_5,0.0002451546951392339
Modelo_6,0.00048571567377656417
Modelo_7,0.0004842795063747633
Modelo_8,0.0002440400867725121
Modelo_9,0.00024418355396089796
Modelo_10,0.00024343057630203164
